tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,tweet_created
5.69E+17,negative,1,Can't Tell,1,Virgin America,perMicah,0,2/20/15 7:11
5.69E+17,neutral,0.6529,,,Virgin America,GabriellaDago,0,2/20/15 6:38
5.69E+17,negative,1,Flight Booking Problems,0.6667,Virgin America,perMicah,0,2/20/15 6:15
5.69E+17,negative,1,Customer Service Issue,0.6237,Virgin America,iamnayr,0,2/20/15 5:50
5.69E+17,neutral,1,,,Virgin America,gemmabow19,2,2/20/15 3:32
5.69E+17,neutral,1,,,Virgin America,BFPTravel,0,2/20/15 0:30
5.69E+17,negative,1,Customer Service Issue,0.6596,Virgin America,davidhfe,0,2/19/15 22:47
5.69E+17,negative,1,Flight Booking Problems,0.6841,Virgin America,davidhfe,0,2/19/15 22:44
5.69E+17,neutral,0.6667,,,Virgin America,chet,0,2/19/15 21:39
5.69E+17,positive,0.6809,,,Virgin America,TMAnderson10,0,2/19/15 21:27
5.69E+17,positive,1,,,Virgin America,SSal,0,2/19/15 20:48
5.69E+17,neutral,0.6354,,,Virgin America,SoleXclusive415,0,2/19/15 20:45
5.69E+17,neutral,1,,,Virgin America,SSal,0,2/19/15 20:39
5.69E+17,neutral,0.6742,,0,Virgin America,SSal,0,2/19/15 20:33
5.69E+17,neutral,0.6745,,,Virgin America,SoleXclusive415,1,2/19/15 20:22
5.69E+17,negative,1,Lost Luggage,1,Virgin America,j_payton,0,2/19/15 19:10
5.69E+17,neutral,0.6461,,,Virgin America,AQR415,0,2/19/15 19:06
5.69E+17,positive,0.6482,,,Virgin America,SuuperG,0,2/19/15 18:57
5.69E+17,positive,1,,,Virgin America,imacsweb,0,2/19/15 18:54
5.69E+17,positive,1,,,Virgin America,SuuperG,0,2/19/15 18:48
5.69E+17,negative,1,Flight Booking Problems,0.6406,Virgin America,El_Nel_81,0,2/19/15 18:18
5.69E+17,negative,0.6381,Flight Booking Problems,0.3279,Virgin America,zoelle,0,2/19/15 17:37
5.69E+17,neutral,0.6703,,,Virgin America,FreyaBevan_Fund,1,2/19/15 17:16
5.69E+17,neutral,0.6559,,,Virgin America,traveldg,0,2/19/15 17:05
5.69E+17,negative,1,Customer Service Issue,0.6543,Virgin America,joyabsalon,0,2/19/15 17:04
5.69E+17,neutral,0.6673,,,Virgin America,adavidson26,0,2/19/15 16:46
5.69E+17,neutral,1,,,Virgin America,FreyaBevan_Fund,1,2/19/15 16:44
5.69E+17,positive,1,,,Virgin America,SigmaRue,0,2/19/15 15:31
5.69E+17,positive,0.6875,,,Virgin America,MNDNCH,0,2/19/15 14:51
5.69E+17,neutral,1,,,Virgin America,AArt763,0,2/19/15 14:43
5.69E+17,negative,0.6539,Customer Service Issue,0.3461,Virgin America,conorjrogers,0,2/19/15 14:25
5.69E+17,negative,0.6558,Late Flight,0.6558,Virgin America,bonniecamp,1,2/19/15 14:06
5.69E+17,negative,0.6596,Customer Service Issue,0.3617,Virgin America,GaySkiWeek,0,2/19/15 13:45
5.69E+17,positive,1,,,Virgin America,graveyardtravel,0,2/19/15 13:39
5.69E+17,negative,0.6436,Can't Tell,0.324,Virgin America,taygarrett,0,2/19/15 13:27
5.69E+17,negative,0.3617,Flight Booking Problems,0.3617,Virgin America,jamonholmgren,0,2/19/15 13:18
5.69E+17,negative,1,Bad Flight,0.6723,Virgin America,BlackFlagShoppe,0,2/19/15 13:14
5.69E+17,negative,0.7223,longlines,0.7223,Virgin America,c_crubin,0,2/19/15 13:08
5.69E+17,neutral,0.6925,,,Virgin America,fromtheleftseat,0,2/19/15 13:08
5.69E+17,negative,1,Customer Service Issue,0.6581,Virgin America,richeyvicious,0,2/19/15 12:45
5.69E+17,negative,1,Flight Booking Problems,0.6725,Virgin America,richeyvicious,0,2/19/15 12:44
5.68E+17,negative,0.654,Flight Booking Problems,0.3438,Virgin America,taygarrett,0,2/19/15 11:46
5.68E+17,neutral,1,,,Virgin America,LondonBrushCo,0,2/19/15 11:42
5.68E+17,neutral,1,,,Virgin America,sapnasparikh,0,2/19/15 11:29
5.68E+17,positive,1,,,Virgin America,alexster4324,0,2/19/15 11:24
5.68E+17,positive,1,,,Virgin America,beasharif,0,2/19/15 11:20
5.68E+17,neutral,1,,,Virgin America,MajorPaayne,0,2/19/15 10:53
5.68E+17,neutral,0.6624,,0,Virgin America,giannilee,0,2/19/15 10:53
5.68E+17,positive,1,,,Virgin America,Rgulojr,0,2/19/15 10:47
5.68E+17,positive,0.6548,,,Virgin America,_kristenicole_,0,2/19/15 10:33
5.68E+17,neutral,0.6696,,,Virgin America,CuteMonsterDad,0,2/19/15 10:25
5.68E+17,neutral,1,,,Virgin America,chase_f,0,2/19/15 10:10
5.68E+17,negative,0.6756,Can't Tell,0.6756,Virgin America,danteusa1,0,2/19/15 9:59
5.68E+17,negative,1,Bad Flight,0.6899,Virgin America,wmrrock,0,2/19/15 9:35
5.68E+17,negative,1,Bad Flight,1,Virgin America,wmrrock,0,2/19/15 9:32
5.68E+17,positive,0.6888,,,Virgin America,mightymeesh,0,2/19/15 9:22
5.68E+17,negative,1,Customer Service Issue,1,Virgin America,Matthewbenz,0,2/19/15 9:14
5.68E+17,negative,1,Late Flight,1,Virgin America,LondonBrushCo,0,2/19/15 9:08
5.68E+17,negative,1,Customer Service Issue,1,Virgin America,mightymeesh,0,2/19/15 9:05
5.68E+17,neutral,0.6837,,,Virgin America,0504Traveller,0,2/19/15 8:50
5.68E+17,positive,0.6667,,,Virgin America,KarinSLee,0,2/19/15 8:48
5.68E+17,positive,0.6395,,,Virgin America,EricLMitchell,0,2/19/15 8:46
5.68E+17,negative,1,Can't Tell,1,Virgin America,fattbelly,0,2/19/15 8:29
5.68E+17,neutral,0.6774,,0,Virgin America,itsGREEKSAUSAGE,0,2/19/15 8:01
5.68E+17,positive,0.6618,,,Virgin America,kzone7,0,2/19/15 7:50
5.68E+17,positive,1,,,Virgin America,heatherbeckel,0,2/19/15 7:38
5.68E+17,neutral,1,,,Virgin America,TLoui143,0,2/19/15 7:29
5.68E+17,positive,1,,,Virgin America,marshman240,0,2/19/15 7:19
5.68E+17,neutral,1,,,Virgin America,chase_f,0,2/19/15 7:13
5.68E+17,negative,1,Customer Service Issue,1,Virgin America,hungarianhc,0,2/19/15 6:53
5.68E+17,positive,1,,,Virgin America,MarcSM,0,2/19/15 5:45
5.68E+17,positive,0.6871,,,Virgin America,quackling,0,2/19/15 4:52
5.68E+17,neutral,1,,,Virgin America,tedreednc,0,2/19/15 4:46
5.68E+17,neutral,0.6811,,,Virgin America,stevengcpa,0,2/19/15 4:10
5.68E+17,neutral,1,,,Virgin America,DOHA_Insight,0,2/19/15 3:00
5.68E+17,neutral,1,,,Virgin America,LibyaBizInfo,0,2/19/15 2:00
5.68E+17,neutral,0.7026,,0,Virgin America,AlgeriaTweets,0,2/18/15 23:15
5.68E+17,positive,0.6724,,,Virgin America,_raulll,0,2/18/15 22:58
5.68E+17,positive,1,,,Virgin America,TLoui143,0,2/18/15 21:24
5.68E+17,neutral,1,,,Virgin America,mikeb51431,0,2/18/15 20:27
5.68E+17,negative,0.6801,Flight Booking Problems,0.6801,Virgin America,gbone34,0,2/18/15 20:03
5.68E+17,positive,1,,,Virgin America,GeorgettePierre,0,2/18/15 19:07
5.68E+17,negative,0.6307,Customer Service Issue,0.6307,Virgin America,edzme,0,2/18/15 18:47
5.68E+17,positive,1,,,Virgin America,Joaquin68443,0,2/18/15 18:41
5.68E+17,negative,1,Bad Flight,1,Virgin America,contimike,0,2/18/15 17:22
5.68E+17,negative,1,Bad Flight,1,Virgin America,contimike,0,2/18/15 17:11
5.68E+17,neutral,1,,,Virgin America,nschneble,0,2/18/15 16:42
5.68E+17,positive,1,,,Virgin America,eganist,0,2/18/15 16:26
5.68E+17,neutral,1,,,Virgin America,pointsguy,3,2/18/15 16:19
5.68E+17,neutral,0.3483,,0,Virgin America,timlopez,0,2/18/15 16:05
5.68E+17,positive,1,,,Virgin America,mirandahaustin,0,2/18/15 15:48
5.68E+17,neutral,0.639,,,Virgin America,franks105,0,2/18/15 15:39
5.68E+17,positive,1,,,Virgin America,iamDavidAustin,0,2/18/15 15:25
5.68E+17,negative,0.6727,Customer Service Issue,0.6727,Virgin America,mekirkpatrick,0,2/18/15 14:26
5.68E+17,negative,1,Customer Service Issue,1,Virgin America,jpf4986,0,2/18/15 13:50
5.68E+17,negative,0.6702,Customer Service Issue,0.6702,Virgin America,Pace6445,0,2/18/15 13:18
5.68E+17,neutral,0.6769,,0,Virgin America,wmrrock,0,2/18/15 12:48
5.68E+17,negative,0.6876,Can't Tell,0.6876,Virgin America,HuntTreadwell,0,2/18/15 12:42
5.68E+17,positive,1,,,Virgin America,wmrrock,0,2/18/15 12:32
5.68E+17,neutral,1,,,Virgin America,jsamaudio,0,2/18/15 12:25
5.68E+17,neutral,1,,,Virgin America,wmrrock,0,2/18/15 12:18
5.68E+17,positive,1,,,Virgin America,JCervantezzz,0,2/18/15 12:08
5.68E+17,positive,1,,,Virgin America,GabriellaDago,0,2/18/15 12:08
5.68E+17,negative,1,Can't Tell,1,Virgin America,wmrrock,0,2/18/15 11:56
5.68E+17,negative,1,Customer Service Issue,0.6989,Virgin America,matthew,0,2/18/15 11:40
5.68E+17,negative,0.6901,longlines,0.3802,Virgin America,mrpresident1776,0,2/18/15 11:37
5.68E+17,neutral,0.6646,,,Virgin America,elimae724,0,2/18/15 10:59
5.68E+17,positive,1,,,Virgin America,ctpsts,0,2/18/15 10:49
5.68E+17,positive,1,,,Virgin America,jhen_d,0,2/18/15 10:45
5.68E+17,neutral,0.663,,,Virgin America,AUStinAirport,2,2/18/15 10:25
5.68E+17,neutral,0.6895,,,Virgin America,reaganroy,1,2/18/15 9:47
5.68E+17,negative,0.6651,Flight Booking Problems,0.3413,Virgin America,onewil,0,2/18/15 9:46
5.68E+17,neutral,0.6559,,0,Virgin America,PlantFoodDude,0,2/18/15 9:35
5.68E+17,positive,1,,,Virgin America,jtwiegele,0,2/18/15 9:30
5.68E+17,neutral,1,,,Virgin America,sporch62,0,2/18/15 9:29
5.68E+17,positive,0.6655,,,Virgin America,chrisdpatton,0,2/18/15 9:11
5.68E+17,positive,0.6522,,,Virgin America,stopasyougo,0,2/18/15 9:05
5.68E+17,neutral,1,,,Virgin America,AlMehairiAUH,0,2/18/15 8:43
5.68E+17,neutral,0.6632,,,Virgin America,AwsmSpaceMonkey,0,2/18/15 8:34
5.68E+17,negative,1,Bad Flight,0.3556,Virgin America,iamWalkerR,0,2/18/15 8:22
5.68E+17,negative,1,Bad Flight,0.6326,Virgin America,MarcoFlavioM,0,2/18/15 8:07
5.68E+17,neutral,1,,,Virgin America,0504Traveller,0,2/18/15 7:24
5.68E+17,positive,1,,,Virgin America,dreamerintexas,0,2/18/15 7:23
5.68E+17,positive,1,,,Virgin America,WilsonJoshuaLee,0,2/18/15 7:06
5.68E+17,neutral,1,,,Virgin America,sanjosedr,0,2/18/15 6:58
5.68E+17,positive,1,,,Virgin America,dsg0110,0,2/18/15 6:47
5.68E+17,positive,1,,,Virgin America,lakebrahlands,0,2/18/15 6:45
5.68E+17,neutral,0.6477,,0,Virgin America,opteyemisg,0,2/18/15 6:29
5.68E+17,neutral,0.6202,,0,Virgin America,steve97070,0,2/18/15 6:23
5.68E+17,positive,1,,,Virgin America,letherebeflight,0,2/18/15 6:13
5.68E+17,negative,1,Cancelled Flight,1,Virgin America,NickyB617,0,2/18/15 4:00
5.68E+17,neutral,1,,,Virgin America,gemmabow19,4,2/18/15 3:39
5.68E+17,negative,1,Can't Tell,0.3373,Virgin America,total_janarchy,0,2/18/15 1:02
5.68E+17,negative,1,Damaged Luggage,0.3434,Virgin America,total_janarchy,0,2/18/15 1:01
5.68E+17,negative,1,Flight Attendant Complaints,0.6773,Virgin America,total_janarchy,0,2/18/15 1:00
5.68E+17,negative,0.6703,Bad Flight,0.6703,Virgin America,total_janarchy,0,2/18/15 0:59
5.68E+17,negative,1,Customer Service Issue,0.6977,Virgin America,helenalor,0,2/17/15 23:18
5.68E+17,positive,0.6431,,,Virgin America,HaraLillier,0,2/17/15 20:49
5.68E+17,neutral,1,,,Virgin America,helenhoppock,0,2/17/15 20:12
5.68E+17,positive,0.6559,,,Virgin America,KallysAlbertSr,0,2/17/15 19:47
5.68E+17,positive,0.6681,,,Virgin America,Price714,0,2/17/15 18:30
5.68E+17,positive,0.7162,,,Virgin America,mctrees02,0,2/17/15 17:29
5.68E+17,neutral,0.6941,,,Virgin America,mctrees02,0,2/17/15 17:16
5.68E+17,negative,1,Late Flight,1,Virgin America,lindsowesto,0,2/17/15 16:54
5.68E+17,neutral,0.6705,,,Virgin America,TheAdamRizz,0,2/17/15 16:52
5.68E+17,positive,0.6733,,,Virgin America,TheAdamRizz,0,2/17/15 16:44
5.68E+17,neutral,0.6601,,,Virgin America,josiebarosie,0,2/17/15 16:39
5.68E+17,neutral,0.6198,,,Virgin America,killawattannie,0,2/17/15 16:37
5.68E+17,neutral,0.3542,,0,Virgin America,JAYXXX1,0,2/17/15 15:32
5.68E+17,positive,0.6858,,0,Virgin America,myvortex,0,2/17/15 15:31
5.68E+17,positive,1,,,Virgin America,miaerolinea,1,2/17/15 15:11
5.68E+17,positive,1,,,Virgin America,mynejas,0,2/17/15 14:36
5.68E+17,positive,0.6803,,,Virgin America,SimplyImplicit,0,2/17/15 14:29
5.68E+17,positive,1,,,Virgin America,mynejas,0,2/17/15 14:26
5.68E+17,neutral,0.6446,,0,Virgin America,SimplyImplicit,0,2/17/15 14:22
5.68E+17,negative,1,Customer Service Issue,0.7012,Virgin America,wtcgroup,0,2/17/15 14:17
5.68E+17,positive,1,,,Virgin America,tookthecollar,0,2/17/15 14:09
5.68E+17,neutral,0.6457,,,Virgin America,ICEportal,0,2/17/15 14:07
5.68E+17,neutral,0.6731,,,Virgin America,EnonThaPhenom,0,2/17/15 14:06
5.68E+17,neutral,1,,,Virgin America,mattejacob,0,2/17/15 14:06
5.68E+17,neutral,1,,,Virgin America,TheDCD,0,2/17/15 14:04
5.68E+17,positive,1,,,Virgin America,Hakenson_LIOX,0,2/17/15 14:04
5.68E+17,positive,1,,,Virgin America,funky_bbq,0,2/17/15 14:04
5.68E+17,positive,1,,,Virgin America,HereticPharaoh,0,2/17/15 14:03
5.68E+17,neutral,0.6831,,0,Virgin America,judy_202,0,2/17/15 13:24
5.68E+17,negative,1,Customer Service Issue,0.7055,Virgin America,reekyrocks,0,2/17/15 13:06
5.68E+17,positive,0.678,,0,Virgin America,BrandonS002,0,2/17/15 12:49
5.68E+17,negative,1,Cancelled Flight,0.6458,Virgin America,RyScanlon,0,2/17/15 12:44
5.68E+17,neutral,1,,,Virgin America,RyScanlon,0,2/17/15 12:42
5.68E+17,neutral,1,,,Virgin America,itsjulianking,0,2/17/15 12:39
5.68E+17,negative,1,Customer Service Issue,1,Virgin America,RyScanlon,0,2/17/15 12:38
5.68E+17,negative,1,Customer Service Issue,0.6834,Virgin America,RyScanlon,0,2/17/15 12:32
5.68E+17,negative,0.6579,Customer Service Issue,0.6579,Virgin America,cayocrazy,0,2/17/15 11:48
5.68E+17,negative,0.6515,Flight Booking Problems,0.3358,Virgin America,paulhting,0,2/17/15 11:38
5.68E+17,positive,0.3516,,0,Virgin America,onerockgypsy,0,2/17/15 11:38
5.68E+17,neutral,1,,,Virgin America,paulhting,0,2/17/15 11:27
5.68E+17,positive,1,,,Virgin America,onerockgypsy,0,2/17/15 11:06
5.68E+17,positive,1,,,Virgin America,kellitweets,0,2/17/15 10:54
5.68E+17,neutral,0.6667,,0,Virgin America,the22207,0,2/17/15 10:40
5.68E+17,positive,1,,,Virgin America,Perceptions,0,2/17/15 10:33
5.68E+17,negative,0.6778,Bad Flight,0.6778,Virgin America,tan_talize,0,2/17/15 10:14
5.68E+17,negative,0.3573,Late Flight,0.3573,Virgin America,jonovoss,0,2/17/15 10:02
5.68E+17,negative,1,Customer Service Issue,0.6737,Virgin America,texasjuls,0,2/17/15 9:56
5.68E+17,neutral,1,,,Virgin America,loungesong,0,2/17/15 9:50
5.68E+17,positive,1,,,Virgin America,ryan_kravontka,0,2/17/15 9:49
5.68E+17,neutral,1,,,Virgin America,WWJAYD,0,2/17/15 9:47
5.68E+17,neutral,0.6694,,0,Virgin America,waytogopdx,0,2/17/15 9:22
5.68E+17,neutral,0.6376,,0,Virgin America,Todd1HHD,0,2/17/15 8:52
5.68E+17,positive,1,,,Virgin America,BBahreman,4,2/17/15 8:48
5.68E+17,neutral,1,,,Virgin America,PlayjtLV,0,2/17/15 8:43
5.70E+17,positive,1,,,United,rdowning76,0,2/24/15 11:42
5.70E+17,positive,1,,,United,CoreyAStewart,0,2/24/15 11:42
5.70E+17,negative,1,Cancelled Flight,0.703,United,CoralReefer420,0,2/24/15 11:39
5.70E+17,negative,1,Late Flight,1,United,lsalazarll,0,2/24/15 11:39
5.70E+17,positive,0.3441,,0,United,rombaa,0,2/24/15 11:38
5.70E+17,negative,0.3475,Can't Tell,0.3475,United,samidip,0,2/24/15 11:36
5.70E+17,neutral,0.645,,0,United,karenmcgregor86,0,2/24/15 11:33
5.70E+17,negative,0.6667,Can't Tell,0.3333,United,andycheco,0,2/24/15 11:31
5.70E+17,neutral,0.6761,,0,United,hmansfield,0,2/24/15 11:20
5.70E+17,negative,0.6735,Bad Flight,0.3476,United,slandail,0,2/24/15 11:19
5.70E+17,neutral,1,,,United,karenmcgregor86,0,2/24/15 11:18
5.70E+17,positive,0.6634,,,United,nydia376,0,2/24/15 11:11
5.70E+17,positive,1,,,United,BK_TheBri,0,2/24/15 11:10
5.70E+17,neutral,0.67,,0,United,LarkAfterDark,0,2/24/15 11:09
5.70E+17,negative,1,Flight Booking Problems,0.6816,United,Ashley_Jeffris,0,2/24/15 11:08
5.70E+17,negative,1,Customer Service Issue,0.66,United,CheerTymeDad,1,2/24/15 11:07
5.70E+17,negative,0.6547,Customer Service Issue,0.3331,United,Nikki62878,0,2/24/15 11:05
5.70E+17,positive,0.6351,,,United,JordanTapiia,0,2/24/15 11:05
5.70E+17,neutral,0.6768,,0,United,nydia376,0,2/24/15 11:03
5.70E+17,negative,1,Lost Luggage,0.6886,United,Nikki62878,0,2/24/15 11:03
5.70E+17,neutral,1,,,United,rissels,0,2/24/15 11:03
5.70E+17,neutral,1,,,United,nydia376,0,2/24/15 10:57
5.70E+17,negative,0.6526,Can't Tell,0.6526,United,WorstThingsBot,0,2/24/15 10:54
5.70E+17,positive,1,,,United,Anntasia,0,2/24/15 10:50
5.70E+17,neutral,1,,,United,nydia376,0,2/24/15 10:49
5.70E+17,negative,1,Customer Service Issue,0.6703,United,nydia376,0,2/24/15 10:48
5.70E+17,negative,1,Customer Service Issue,1,United,nate2482,0,2/24/15 10:47
5.70E+17,neutral,1,,,United,akobilarov,0,2/24/15 10:44
5.70E+17,neutral,1,,,United,andreaSanger,0,2/24/15 10:39
5.70E+17,negative,1,Can't Tell,0.7071,United,Guggero,0,2/24/15 10:38
5.70E+17,negative,1,Can't Tell,0.6614,United,nydia376,0,2/24/15 10:38
5.70E+17,neutral,1,,,United,nydia376,0,2/24/15 10:37
5.70E+17,negative,1,Customer Service Issue,0.6421,United,runwithmiles,0,2/24/15 10:36
5.70E+17,negative,1,Customer Service Issue,0.6459,United,nate2482,0,2/24/15 10:35
5.70E+17,neutral,0.6665,,,United,CheerTymeDad,0,2/24/15 10:33
5.70E+17,negative,1,Late Flight,0.6624,United,BocheBillions,0,2/24/15 10:30
5.70E+17,negative,1,longlines,0.6575,United,CoachJoette,0,2/24/15 10:30
5.70E+17,negative,0.6495,Can't Tell,0.6495,United,lotusfitness,0,2/24/15 10:25
5.70E+17,negative,0.6538,Customer Service Issue,0.6538,United,megfalcone,0,2/24/15 10:19
5.70E+17,negative,1,Customer Service Issue,1,United,nydia376,0,2/24/15 10:19
5.70E+17,negative,0.6931,Can't Tell,0.3626,United,OohLaLa09,0,2/24/15 10:18
5.70E+17,negative,1,Flight Attendant Complaints,0.3732,United,OohLaLa09,1,2/24/15 10:16
5.70E+17,neutral,0.6492,,0,United,cehertz,0,2/24/15 10:14
5.70E+17,neutral,0.6776,,0,United,BK_TheBri,0,2/24/15 10:14
5.70E+17,neutral,1,,,United,Nikki62878,0,2/24/15 10:14
5.70E+17,neutral,0.6523,,0,United,Guggero,0,2/24/15 10:12
5.70E+17,negative,1,Flight Attendant Complaints,0.691,United,fitztango,0,2/24/15 10:11
5.70E+17,neutral,0.663,,0,United,F_U_ng,0,2/24/15 10:09
5.70E+17,positive,0.6793,,0,United,mattwbaker,0,2/24/15 10:06
5.70E+17,negative,1,Customer Service Issue,0.6806,United,collegepathSS,0,2/24/15 10:06
5.70E+17,negative,1,Cancelled Flight,0.6716,United,kevintgarner,0,2/24/15 10:05
5.70E+17,negative,1,Lost Luggage,0.7021,United,Nikki62878,0,2/24/15 10:00
5.70E+17,neutral,0.6589,,,United,discobiscuit63,0,2/24/15 10:00
5.70E+17,negative,1,Late Flight,0.6383,United,kevinfla3,0,2/24/15 9:54
5.70E+17,positive,1,,,United,sundialtours,0,2/24/15 9:50
5.70E+17,negative,1,Flight Booking Problems,0.6516,United,SEGrower,0,2/24/15 9:44
5.70E+17,negative,1,Late Flight,0.6542,United,cristobalwong,0,2/24/15 9:42
5.70E+17,negative,0.6695,Can't Tell,0.3356,United,logainne,0,2/24/15 9:41
5.70E+17,positive,1,,,United,LukeGzus,0,2/24/15 9:39
5.70E+17,negative,1,Can't Tell,0.6684,United,chrsmichaels,0,2/24/15 9:37
5.70E+17,negative,1,Flight Booking Problems,1,United,mattwbaker,0,2/24/15 9:36
5.70E+17,negative,0.6791,Damaged Luggage,0.6791,United,Joestudent11,0,2/24/15 9:34
5.70E+17,negative,1,Lost Luggage,0.6563,United,Joestudent11,0,2/24/15 9:32
5.70E+17,negative,1,Lost Luggage,1,United,johnkarpf,0,2/24/15 9:32
5.70E+17,negative,1,Customer Service Issue,0.3551,United,CheerTymeDad,1,2/24/15 9:32
5.70E+17,negative,1,Customer Service Issue,1,United,johnkarpf,0,2/24/15 9:24
5.70E+17,negative,1,Customer Service Issue,1,United,Micaela4Mizzou,0,2/24/15 9:22
5.70E+17,neutral,1,,,United,BocheBillions,0,2/24/15 9:21
5.70E+17,negative,1,Customer Service Issue,0.6706,United,discobiscuit63,0,2/24/15 9:19
5.70E+17,negative,1,Cancelled Flight,1,United,Peter_Abrahamse,0,2/24/15 9:19
5.70E+17,negative,1,Can't Tell,1,United,fuchsialipstick,0,2/24/15 9:19
5.70E+17,negative,1,Late Flight,1,United,fuchsialipstick,0,2/24/15 9:18
5.70E+17,neutral,1,,,United,kevintgarner,0,2/24/15 9:17
5.70E+17,neutral,1,,,United,fuchsialipstick,0,2/24/15 9:17
5.70E+17,positive,0.6421,,0,United,discobiscuit63,0,2/24/15 9:16
5.70E+17,negative,0.66,Flight Booking Problems,0.3503,United,discobiscuit63,0,2/24/15 9:15
5.70E+17,negative,1,Flight Attendant Complaints,0.6593,United,fuchsialipstick,0,2/24/15 9:15
5.70E+17,negative,1,Customer Service Issue,0.6735,United,discobiscuit63,0,2/24/15 9:14
5.70E+17,negative,1,Can't Tell,0.3478,United,LarkAfterDark,2,2/24/15 9:09
5.70E+17,negative,1,Flight Booking Problems,1,United,getmeontop,0,2/24/15 9:08
5.70E+17,negative,0.6794,Customer Service Issue,0.3802,United,jkentakula,0,2/24/15 9:08
5.70E+17,negative,1,Damaged Luggage,0.6765,United,jasonpblakey,0,2/24/15 9:04
5.70E+17,negative,1,Customer Service Issue,0.699,United,discobiscuit63,1,2/24/15 8:54
5.70E+17,negative,0.6722,Can't Tell,0.3443,United,jkentakula,0,2/24/15 8:54
5.70E+17,negative,1,Flight Booking Problems,0.3535,United,BillBra95467934,0,2/24/15 8:50
5.70E+17,positive,0.663,,0,United,JoshuaIsWrong,0,2/24/15 8:49
5.70E+17,neutral,0.6764,,0,United,jkentakula,0,2/24/15 8:47
5.70E+17,negative,1,Customer Service Issue,0.6827,United,debweinz,0,2/24/15 8:42
5.70E+17,negative,1,Flight Attendant Complaints,1,United,mbelliss,0,2/24/15 8:36
5.70E+17,negative,0.6752,Flight Booking Problems,0.3468,United,mattbunk,0,2/24/15 8:34
5.70E+17,negative,1,Can't Tell,0.6834,United,throthra,0,2/24/15 8:33
5.70E+17,negative,1,Customer Service Issue,1,United,throthra,0,2/24/15 8:33
5.70E+17,negative,0.6957,Lost Luggage,0.6957,United,jakepoznak,0,2/24/15 8:31
5.70E+17,negative,0.6281,Customer Service Issue,0.3391,United,AldenGlobe,0,2/24/15 8:31
5.70E+17,positive,1,,,United,cehertz,0,2/24/15 8:29
5.70E+17,neutral,0.6466,,0,United,Mateyush,0,2/24/15 8:29
5.70E+17,positive,0.6891,,,United,ShawnaNewman,0,2/24/15 8:27
5.70E+17,neutral,0.6638,,,United,Sri_Philips,0,2/24/15 8:26
5.70E+17,neutral,0.6842,,,United,CATTTastrophe,0,2/24/15 8:22
5.70E+17,negative,0.6354,Flight Attendant Complaints,0.6354,United,CassiusCCIDog,0,2/24/15 8:22
5.70E+17,negative,1,Flight Attendant Complaints,0.6667,United,CassiusCCIDog,1,2/24/15 8:22
5.70E+17,negative,1,Late Flight,0.6548,United,guichaves1989,0,2/24/15 8:10
5.70E+17,negative,1,Bad Flight,1,United,PFlandersdc,0,2/24/15 8:04
5.70E+17,positive,1,,,United,jakepoznak,0,2/24/15 8:04
5.70E+17,negative,1,Late Flight,1,United,RaquelSnyderDC,0,2/24/15 8:03
5.70E+17,negative,1,Late Flight,1,United,PFlandersdc,0,2/24/15 8:01
5.70E+17,negative,1,Customer Service Issue,0.6596,United,jkentakula,0,2/24/15 7:58
5.70E+17,positive,0.635,,0,United,CoreyAStewart,0,2/24/15 7:58
5.70E+17,neutral,1,,,United,alex_nieves,0,2/24/15 7:53
5.70E+17,neutral,0.703,,0,United,MyCustoAdvocate,0,2/24/15 7:52
5.70E+17,negative,1,longlines,0.6951,United,JohnJReid,0,2/24/15 7:52
